"","Time","Dedr","Age","Brt","Value","Claims"
"13071",1,250000,3.04,10.09,15.76,0
"13072",1,250000,3.04,10.17,15.76,1
"13073",1,250000,3.09,10,15.76,0
"13074",1,250000,3.09,10.07,15.76,0
"13075",1,250000,3.09,10.12,15.76,0
"13076",1,250000,3.09,10.12,15.76,0
"13077",1,250000,3.09,10.12,15.76,0
"13078",1,250000,2.2,10.17,16.45,1
"13079",1,250000,1.61,10.31,16.65,0
"13097",0.86,75000,2.77,9.72,15.79,0
"13098",0.56,75000,2.77,9.72,15.79,0
"13099",1,75000,2.77,9.75,15.79,0
"13100",1,75000,2.48,9.72,16.03,0
"13101",1,75000,2.4,9.68,16.36,0
"13102",1,75000,3.09,9.74,15.67,0
"13138",0.02,125000,3.33,9.83,15.11,0
"13139",0.78,125000,3.33,9.83,15.11,0
"13146",0.02,125000,2.83,10.51,16.3,0
"13147",0.98,125000,2.83,10.51,16.3,0
"13148",0.02,125000,2.83,10.51,16.3,0
"13149",0.98,125000,2.83,10.51,16.3,0
"13152",1,1e+05,1.95,10.57,16.81,0
"13154",1,125000,3.18,10.47,15.42,0
"13155",1,250000,3.04,10.51,15.89,0
"13158",1,250000,3.22,10.47,15.42,0
"13164",1,75000,2.48,10.29,17.15,0
"13166",1,1e+05,3.14,10.5,15.83,0
"13167",1,1e+05,3.22,10.45,15.61,0
"13168",1,1e+05,2.56,10.49,16.38,0
"13169",1,1e+05,3.18,9.62,15.2,0
"13170",0.3,1e+05,3.37,9.94,14.91,0
"13171",0.24,1e+05,3.33,9.42,14.51,0
"13172",1,1e+05,3.3,9.66,14.91,0
"13177",0.39,1e+05,2.2,10.57,16.59,0
"13189",0.21,150000,3.5,9.71,15.2,0
"13204",0.58,75000,3.04,8.94,15.89,0
"13205",0.27,1e+05,1.79,10.61,16.59,0
"13206",0.17,150000,2.4,10.55,16.59,0
"13207",0.17,85000,1.61,10.6,17.01,0
"13229",0.51,75000,2.48,10.16,16.3,0
"13230",0.33,75000,2.64,10.16,16.12,0
"13231",0.06,150000,1.61,10.27,16.95,0
"13232",0.06,150000,1.61,10.27,16.65,0
"13233",0.03,150000,1.61,10.27,16.65,0
"13234",0.64,1e+05,3.18,9.55,15.2,0
"13241",0.32,1e+05,2.48,10.17,16.3,0
"13242",0.28,125000,2.2,10.54,16.36,0
"13244",0.15,1e+05,3.09,9.61,15.42,0
"13245",0.05,1e+05,2.83,10.5,16.21,0
"13271",1,1e+05,3.18,10.73,15.72,0
"13272",1,1e+05,3.18,10.73,15.72,0
"13273",1,1e+05,3.22,10.72,15.72,0
"13274",1,1e+05,3.22,10.73,15.72,0
"13275",1,1e+05,3.22,10.73,15.72,0
"13276",1,1e+05,3.26,10.73,15.72,0
"13277",1,1e+05,3.26,10.75,15.72,0
"13289",1,3e+05,2.56,11.26,17.22,0
"13290",0.12,3e+05,2.56,11.26,17.22,0
"13305",0.5,150000,3,9.75,16.45,0
"13306",0.5,150000,3,9.75,16.45,0
"13307",0.5,150000,3.04,9.76,16.45,0
"13308",0.5,150000,3.04,9.76,16.45,0
"13313",0.5,150000,3,10.06,16.45,0
"13314",0.5,150000,3,10.06,16.45,0
"13315",0.5,150000,3,10.06,16.45,1
"13316",0.5,150000,3,10.06,16.45,0
"13317",0.5,150000,3.09,9.79,16.3,0
"13318",0.5,150000,3.09,9.79,16.3,0
"13319",0.5,150000,3.04,9.79,16.3,0
"13320",0.5,150000,3.04,9.79,16.3,0
"13327",1,1e+05,2.48,10.16,16.65,0
"13328",1,1e+05,2.48,10.16,16.65,0
"13329",1,1e+05,2.2,10.12,16.79,0
"13330",1,1e+05,2.2,10.12,16.79,0
"13331",1,1e+05,2.2,10.12,16.79,0
"13332",1,1e+05,2.2,10.12,16.79,0
"13341",1,1e+05,3.14,10.12,16.45,0
"13342",1,150000,2.83,11.25,16.36,0
"13343",1,150000,2.83,11.25,16.36,0
"13344",1,1e+05,2.4,9.8,16.3,0
"13345",1,1e+05,2.4,9.8,16.3,0
"13346",1,1e+05,2.4,9.8,16.3,0
"13347",1,1e+05,2.4,9.8,16.3,0
"13348",0.15,1e+05,3.09,10.16,16.12,0
"13349",0.15,1e+05,3.09,10.16,16.12,0
"13350",1,1e+05,3,10.16,16.12,0
"13351",1,1e+05,3,10.16,16.12,0
"13352",1,1e+05,3,10.16,16.12,0
"13353",1,1e+05,3,10.16,16.12,0
"13376",1,50000,2.83,10.51,16.38,0
"13377",1,50000,2.64,10.52,16.52,0
"13412",1,250000,2.48,10.44,16.99,0
"13414",1,250000,2.48,10.44,16.99,0
"13419",0.66,250000,3.47,9.86,14.91,0
"13431",1,75000,2.4,10.2,16.94,0
"13432",1,75000,2.4,10.2,16.94,0
"13433",1,75000,3.09,10.12,16.47,0
"13434",0.42,75000,3.14,10.12,16.47,0
"13435",0.36,75000,3.09,10.01,16.37,0
"13436",1,75000,3.09,10.02,16.47,0
"13437",1,75000,3.09,10.11,16.37,0
"13443",1,350000,1.95,10.31,17.03,0
"13444",1,1e+05,2.08,10.56,16.95,0
"13445",1,1e+05,1.79,10.56,17.07,0
"13446",1,1e+05,2.4,10.56,16.95,0
"13447",1,1e+05,2.89,10.53,16.62,0
"13448",1,1e+05,2.83,10.53,16.65,0
"13449",1,1e+05,2.83,10.53,16.65,0
"13450",0.5,150000,3.04,10.05,16.3,0
"13451",0.5,150000,3.04,10.05,16.3,0
"13469",1,1e+05,3.22,10.01,15.07,0
"13470",1,1e+05,3.22,10.01,15.07,0
"13471",1,1e+05,3.22,10.01,15.07,0
"13472",1,1e+05,3,10.01,15.42,0
"13473",1,1e+05,3.14,9.73,15.42,0
"13474",1,1e+05,3,9.94,15.42,0
"13475",1,1e+05,3.09,9.8,15.42,0
"13476",1,1e+05,3.09,9.8,15.42,0
"13477",1,1e+05,3.09,9.73,15.42,0
"13478",0.5,150000,2.2,10.54,17.03,0
"13479",0.5,150000,2.2,10.54,17.03,0
"13480",0.5,150000,2.08,10.54,17.03,0
"13481",0.5,150000,2.08,10.54,17.03,0
"13600",1,1e+05,2.71,10.63,16.86,0
"13601",1,1e+05,2.64,10.63,16.86,0
"13602",1,1e+05,2.64,10.74,16.95,0
"13603",1,1e+05,2.64,10.73,16.95,0
"13605",0.87,1e+05,3.22,10.01,15.2,0
"13606",0.96,1e+05,3.14,10,15.42,0
"13607",1,1e+05,3.09,10.14,15.69,0
"13608",0.98,1e+05,3.09,10.09,15.61,0
"13609",1,1e+05,3.09,10.12,15.61,0
"13610",0.83,1e+05,3.09,10.09,15.61,0
"13611",1,1e+05,2.71,10.63,16.86,0
"13730",0.69,75000,1.95,9.89,16.45,0
"13731",1,75000,1.95,9.89,16.4,0
"13732",0.69,75000,1.95,9.89,16.45,0
"13733",0.58,75000,1.95,9.89,16.43,0
"13734",0.42,75000,1.95,9.89,16.4,0
"13735",0.69,75000,1.79,9.74,16.4,0
"13736",1,75000,1.79,9.74,16.36,0
"13737",0.69,75000,1.79,9.76,16.45,0
"13738",0.69,75000,1.79,9.77,16.4,0
"13739",1,75000,1.79,9.77,16.36,0
"13740",0.69,75000,1.79,9.77,16.4,0
"13741",1,75000,1.79,9.77,16.36,0
"13742",0.69,75000,3.14,9.84,16.4,0
"13743",0.69,75000,1.79,9.74,16.45,0
"13745",0.69,75000,1.61,9.74,16.4,0
"13746",0.58,75000,1.61,9.74,16.43,0
"13747",0.42,75000,1.61,9.74,16.4,0
"13748",0.69,75000,1.61,9.74,16.4,0
"13749",0.58,75000,1.61,9.74,16.43,0
"13750",0.42,75000,1.61,9.74,16.4,0
"13751",0.69,75000,1.61,9.74,16.4,0
"13752",0.58,75000,1.61,9.74,16.43,0
"13753",0.42,75000,1.61,9.74,16.4,0
"13754",1,1e+05,2.56,10.73,16.95,0
"13755",1,1e+05,2.64,10.73,16.91,0
"13756",1,1e+05,2.56,10.73,16.95,0
"13757",1,1e+05,2.71,10.63,16.81,0
"13791",1,1e+05,2.48,11.31,16.92,0
"13792",1,1e+05,2.48,11.31,16.92,0
"13793",1,125000,2.3,11.35,17.18,0
"13794",1,125000,2.3,11.35,17.18,0
"13795",1,125000,2.3,11.35,17.18,0
"13796",1,125000,2.3,11.35,17.18,0
"13812",1,1e+05,2.71,10.95,17.22,0
"13813",1,1e+05,2.71,10.95,17.22,0
"13814",1,1e+05,2.2,11.29,16.72,0
"13815",1,1e+05,2.2,11.29,16.72,0
"13816",1,1e+05,2.08,10.71,16.72,0
"13817",1,1e+05,2.08,10.2,16.72,0
"13821",1,135000,3.14,9.8,16.38,0
"13822",1,135000,3.18,9.81,16.38,0
"13823",0.44,135000,3.43,10.41,15.96,0
"13824",1,135000,3.43,9.7,15.76,0
"13825",0.8,135000,3.43,9.73,15.76,0
"13826",0.07,135000,3.4,9.7,15.76,0
"13838",1,135000,3.22,9.9,16.21,0
"13839",0.72,135000,3.43,10.1,15.83,1
"13840",0.63,135000,3.47,9.81,15.69,0
"13844",1,135000,3.26,9.68,15.32,1
"13845",1,135000,2.4,10.11,16.62,0
"13853",1,1e+05,3,10.27,16.3,0
"13854",1,1e+05,3,10.27,16.3,1
"13855",1,1e+05,3.04,10.27,16.3,0
"13856",1,70000,3.14,10.62,16.28,0
"13857",1,70000,3.14,10.62,16.28,0
"13858",1,70000,2.48,10.58,17.07,0
"13859",1,70000,2.48,10.58,17.07,0
"13860",1,70000,2.2,10.55,17.07,0
"13861",1,70000,2.2,10.55,17.07,0
"13862",1,70000,2.08,10.55,17.07,0
"13863",1,70000,2.08,10.55,17.07,0
"13864",1,70000,2.08,10.58,17.07,1
"13865",1,70000,2.08,10.58,17.07,1
"13866",1,70000,2.08,10.58,17.07,0
"13867",1,70000,2.08,10.58,17.07,0
"13868",1,70000,2.08,10.47,17.07,0
"13869",1,70000,2.08,10.47,17.07,0
"13870",1,70000,2.08,10.58,17.07,0
"13871",1,70000,2.08,10.58,17.07,0
"13915",0.25,175000,1.95,11.38,17.15,0
"13916",0.05,175000,1.95,11.38,17.1,0
"13917",0.45,150000,1.95,11.38,17.45,0
"13918",0.25,175000,1.79,11.38,17.2,0
"13919",0.12,175000,1.79,11.38,17.15,0
"13920",0.38,150000,1.79,11.38,17.5,0
"13921",0.25,175000,2.3,11.25,17.1,0
"13922",0.32,175000,2.3,11.25,17.01,0
"13923",0.25,175000,2.48,11.31,17.1,0
"13924",0.26,175000,2.48,11.31,17.01,0
"13925",0.25,175000,2.56,11.29,16.92,0
"13926",0.75,175000,2.56,11.29,16.86,0
"13927",0.25,175000,2.4,11.41,16.86,0
"13928",0.75,175000,2.4,11.41,16.83,0
"13929",0.25,175000,3,11.33,16.45,0
"13930",0.39,175000,3,11.33,16.35,0
"13931",0.25,175000,2.4,11.26,17.1,0
"13932",0.75,175000,2.4,11.26,16.83,0
"13933",0.25,175000,2.08,11.37,17.12,0
"13934",0.15,175000,2.08,11.37,17.1,0
"13981",1,150000,3.3,11.4,17.32,0
"13982",1,1e+05,3.3,11.4,15.61,0
"14061",0.58,1e+05,2.71,11.06,16.82,0
"14062",0.42,1e+05,2.71,11.06,16.74,0
"14063",0.58,1e+05,2.64,11.06,16.88,0
"14064",0.42,1e+05,2.64,11.06,16.81,0
"14116",1,50000,1.79,10.59,16.73,0
"14117",0.36,50000,2.83,10.5,16.3,0
"14118",0.35,50000,2.77,10.5,16.3,0
"14119",1,50000,2.3,10.55,16.64,0
"14120",1,50000,2.3,10.57,16.64,0
"14121",1,1e+05,2.4,10.18,16.3,0
"14122",1,1e+05,2.4,10.16,16.3,0
"14123",1,1e+05,2.83,10.55,16.12,0
"14124",1,1e+05,2.83,10.55,16.12,0
"14125",0.9,1e+05,2.83,10.55,16.12,0
"14126",0.55,75000,3.14,10.45,16.21,0
"14127",1,75000,2.48,10.49,16.99,0
"14128",1,1e+05,3.33,10.03,14.91,1
"14129",1,75000,2.4,10.49,16.99,0
"14130",1,90000,2.2,10.17,16.68,0
"14131",1,175000,3.22,9.63,16.12,0
"14132",1,175000,3.4,9.57,15.89,0
"14140",1,50000,3.18,10.05,15.79,1
"14141",1,50000,3.14,9.54,15.61,0
"14142",1,50000,3.09,9.54,15.67,0
"14143",0.55,99999,3.26,10.5,15.1,0
"14144",0.58,99999,3.18,10.49,15.46,1
"14147",1,1e+05,2.48,10.55,16.43,0
"14149",1,1e+05,1.79,10.6,16.73,0
"14150",1,1e+05,1.79,10.6,16.73,0
"14183",1,175000,3.09,10.72,16.48,0
"14184",1,175000,3.09,10.71,16.48,0
"14185",1,175000,3.09,10.71,16.48,0
"14186",1,175000,3.09,10.72,16.48,0
"14187",1,175000,3.09,10.72,16.48,0
"14188",1,175000,3.09,10.72,16.48,1
"14229",1,1e+05,2.71,10.95,17.28,0
"14230",1,1e+05,2.71,10.95,17.28,0
"14231",1,1e+05,2.71,10.95,17.28,0
"14232",1,1e+05,2.71,10.95,17.28,0
"14233",1,1e+05,2.77,10.95,17.28,0
"14234",1,1e+05,2.77,10.95,17.28,0
"14237",1,50000,1.95,9.72,16.17,0
"14246",0.59,50000,3.18,9.84,15.4,0
"14247",0.68,50000,3.22,9.84,15.4,0
"14252",1,60000,3.04,10.11,16.23,0
"14261",1,1e+05,2.77,10.95,17.28,0
"14273",0.5,126180,2.48,10.51,15.14,0
"14274",0.5,45160,2.48,10.51,15.14,0
"14275",0.5,126180,2.56,10.56,14.78,0
"14276",0.5,45160,2.56,10.56,14.78,0
"14277",0.5,126180,2.4,10.51,15.41,0
"14278",0.5,45160,2.4,10.51,15.41,0
"14279",0.05,75000,3.14,10.17,16.21,0
"14280",1,75000,3.04,9.88,16.16,0
"14281",0.98,75000,2.89,10.06,16.16,0
"14282",1,75000,3.04,9.88,16.16,0
"14284",1,75000,2.3,10.16,16.42,0
"14319",1,1e+05,3.3,10.03,14.91,0
"14321",1,150000,2.4,11.36,17.25,0
"14322",1,150000,2.4,11.36,17.25,0
"14323",1,1e+05,3.22,10.45,15.61,0
"14324",1,1e+05,2.48,10.17,16.45,0
"14328",1,1e+05,2.48,10.17,16.52,0
"14329",1,1e+05,3.37,10.17,14.91,0
"14331",1,1e+05,3.26,10.47,15.42,0
"14332",1,1e+05,2.77,10.06,16.12,0
"14339",1,125000,3.22,10.08,17.03,0
"14340",1,125000,3.37,9.81,16.12,0
"14341",1,125000,2.83,10.63,17.03,0
"14342",1,125000,3.58,9.88,16.12,0
"14343",1,125000,2.08,10.63,17.03,0
"14344",1,125000,1.79,10.63,17.03,1
"14345",1,125000,3.14,10.04,16.12,0
"14346",1,125000,3.4,9.95,16.12,0
"14384",0.13,75000,2.48,9.35,16.52,0
"14385",1,75000,3.09,9.88,16.12,0
"14386",0.35,75000,3.09,9.88,16.12,0
"14387",1,75000,3.09,9.88,16.12,0
"14390",1,75000,3.14,9.85,16.91,0
"14392",1,75000,3.09,9.87,16.12,0
"14393",1,75000,3.09,9.85,16.12,0
"14394",1,50000,3.09,8.97,16.77,2
"14395",1,50000,2.83,9.56,16.81,0
"14430",1,1e+05,2.48,10.28,16.4,0
"14431",1,1e+05,2.48,10.28,16.4,0
"14443",1,1e+05,2.4,10.18,16.45,0
"14455",1,60000,3.09,9.67,15.76,0
"14456",0.39,75000,3.4,9.72,15.2,0
"14458",1,75000,3.47,10.05,16.01,1
"14459",1,75000,3.09,10.06,16.01,0
"14460",1,75000,3.14,10.12,16.01,0
"14461",1,75000,3,10.22,16.21,0
"14462",1,75000,2.08,10.2,16.84,0
"14463",1,75000,2.08,10.2,16.84,0
"14464",1,75000,2.83,10.16,16.38,0
"14465",1,75000,2.89,10.16,16.34,0
"14494",1,1e+05,2.64,11.42,17.09,0
"14495",1,1e+05,3.04,11.3,16.23,0
"14496",1,1e+05,2.64,11.05,17.37,0
"14497",1,1e+05,2.4,11.05,16.99,0
"14498",1,1e+05,2.4,11.05,16.99,0
"14499",1,1e+05,2.4,11.35,17.23,0
"14500",1,1e+05,2.4,11.35,17.26,0
"14501",1,1e+05,2.4,11.59,17.18,0
"14502",1,1e+05,2.3,11.45,17.13,0
"14503",1,1e+05,2.4,11.45,17.09,0
"14504",1,1e+05,3.04,11.48,16.4,0
"14505",1,1e+05,2.4,11.43,17.09,0
"14506",1,1e+05,2.4,11.43,17.09,0
"14507",1,1e+05,2.3,11.36,17.1,0
"14508",1,1e+05,2.2,11.36,17.19,0
"14509",1,1e+05,3.04,11.47,16.4,0
"14510",1,1e+05,2.83,11.05,16.48,0
"14511",1,1e+05,2.83,11.05,16.48,0
"14512",1,1e+05,2.83,11.25,16.61,0
"14513",1,1e+05,2.83,11.25,16.61,0
"14514",1,1e+05,3.09,11.21,16.12,0
"14532",0.91,90000,2.4,9.76,16.3,0
"14533",0.88,90000,2.3,9.76,16.3,0
"14534",0.5,85000,3.18,10.48,15.89,0
"14535",0.5,85000,3.43,9.53,15.32,1
"14538",0.5,85000,3.09,9.73,15.61,0
"14565",1,1e+05,1.79,10.6,17.01,0
"14566",1,150000,1.95,11.38,17.46,0
"14567",1,1e+05,2.08,10.56,16.96,0
"14568",1,150000,2.4,11.3,17.33,0
"14569",1,1e+05,2.08,10.56,16.96,0
"14570",1,125000,3.09,10.45,16.2,0
"14571",1,1e+05,2.08,10.56,16.96,0
"14572",1,1e+05,1.79,10.6,17.01,0
"14573",1,150000,1.95,11.38,17.42,0
"14574",1,1e+05,2.3,10.51,16.87,1
"14578",1,150000,1.79,11.36,17.5,0
"14579",0.84,1e+05,1.61,10.55,17.01,0
"14580",0.8,150000,2.56,11.25,16.99,0
"14581",0.22,2e+05,3.43,11.18,15.61,0
"14583",1,90000,2.89,10.16,16.35,0
"14586",1,90000,1.79,10.26,16.64,0
"14587",1,90000,2.48,10.18,16.68,0
"14593",1,1e+05,3.26,10.45,15.42,0
"14594",1,1e+05,3.26,10.44,15.42,0
"14595",1,150000,3.47,9.87,14.51,0
"14596",0.85,1e+05,2.83,10.57,16.12,0
"14597",0.15,1e+05,2.83,10.57,16.21,0
"14598",1,150000,2.71,11.43,16.91,0
"14603",0.78,1e+05,1.95,10.55,16.81,0
"14604",0.15,1e+05,1.95,10.55,16.86,0
"14605",0.15,75000,2.48,9.75,15.99,0
"14606",0.42,75000,2.48,9.75,16.08,0
"14607",1,75000,2.77,9.72,16.18,0
"14612",0.13,45000,1.95,10.26,16.71,0
"14613",0.2,45000,1.95,10.26,16.59,0
"14646",1,75000,3.22,9.8,16.07,0
"14647",1,175000,2.64,11.42,16.34,0
"14648",1,175000,2.83,11.42,16.13,0
"14649",0.96,175000,2.89,11.42,16.06,0
"14656",1,87500,2.2,8.75,16.44,0
"14658",1,87500,2.2,8.75,16.49,0
"14666",1,67500,2.4,10.17,16.97,0
"14667",0.31,99999,2.48,10.17,16.97,0
"14668",1,50000,2.3,9.68,16.17,1
"14669",1,50000,2.2,9.26,15.89,0
"14670",1,50000,2.3,9.3,15.89,0
"14671",1,50000,2.3,9.26,15.89,0
"14672",1,50000,2.4,9.26,15.89,0
"14673",1,50000,2.56,9.3,15.61,0
"14674",0.2,50000,3.09,9.44,15.2,0
"14675",0.47,50000,3.09,9.43,15.2,0
"14676",0.28,50000,3.14,9.44,15.2,0
"14677",1,1e+05,2.2,10.67,16.43,0
"14678",1,1e+05,2.2,10.67,16.43,0
"14679",1,1e+05,3.14,10.01,14.96,0
"14680",1,1e+05,3.14,9.75,14.91,0
"14681",1,1e+05,3.04,10.16,15.29,0
"14682",1,1e+05,1.95,10.2,16.26,0
"14683",1,1e+05,1.95,10.2,16.26,0
"14684",1,1e+05,1.95,10.25,16.32,0
"14685",1,1e+05,1.79,10.25,16.32,0
"14686",1,1e+05,3.09,10.1,15.16,0
"14687",1,1e+05,1.79,10.24,16.35,0
"14688",1,1e+05,1.79,10.24,16.35,0
"14690",0.34,1e+05,3.04,10.45,15.33,0
"14691",1,1e+05,3.09,9.53,14.91,0
"14695",1,1e+05,2.71,10,15.68,0
"14696",1,1e+05,2.71,10,15.68,1
"14697",1,1e+05,2.71,10,15.68,0
"14698",1,1e+05,3.09,9.79,15.02,0
"14699",1,1e+05,3.14,9.74,14.91,0
"14700",1,1e+05,3.14,9.74,14.91,0
"14703",1,1e+05,1.79,10.21,16.31,0
"14713",1,75000,3.09,10.01,15.83,0
"14714",1,75000,3.14,10.01,15.83,0
"14715",1,75000,3.14,10.01,15.83,0
"14734",1,75000,3.4,10.01,14.63,0
"14735",1,75000,3.09,10.01,15.83,0
"14750",1,2e+05,1.61,10.31,16.81,0
"14751",0.77,2e+05,1.61,10.31,16.81,0
"14762",1,1e+05,3.04,10.11,15.61,0
"14774",0.53,62500,1.95,9.9,17.6,0
"14818",1,250000,2.3,10.49,17.5,0
"14827",1,250000,2.4,10.49,17.5,1
"14832",1,250000,2.3,10.49,17.5,0
"14835",1,250000,2.4,10.39,17.32,0
"14849",1,250000,2.2,10.49,17.5,0
"14853",1,75000,3.37,8.83,15.76,0
"14856",1,250000,3.09,10.22,17.32,2
"14857",1,250000,3.09,10.22,17.32,0
"14858",1,250000,3.09,10.22,17.32,0
"14859",1,250000,3.18,10.33,17.32,0
"14863",1,1e+05,3.53,7.86,15.2,0
"14864",1,1e+05,3.26,8.26,15.61,1
"14865",1,1e+05,3.26,8.45,15.61,0
"14866",1,1e+05,3.43,9.87,17.22,0
"14867",1,1e+05,3.09,10.38,17.44,0
"14869",1,250000,2.71,10.95,17.79,0
"14870",1,250000,2.3,11.06,17.79,0
"14871",1,250000,2.4,11.06,17.79,0
"14872",1,250000,2.3,11.06,17.79,0
"14873",1,250000,2.3,11.06,17.79,0
"14874",1,250000,2.4,11.06,17.79,0
"14875",1,250000,2.4,11.06,17.79,0
"14876",1,250000,2.08,11.06,17.79,0
"14877",1,250000,2.08,11.06,17.79,0
"14878",1,250000,2.08,11.06,17.79,0
"14879",1,250000,2.08,11.06,17.79,0
"14897",0.62,150000,2.48,11.32,16.99,0
"14899",0.71,150000,1.61,10.57,17.07,0
"14900",1,150000,1.79,11.38,17.15,0
"14901",1,150000,1.61,10.28,16.65,0
"14902",1,150000,3,10.11,15.89,0
"14903",1,150000,2.4,10.53,16.99,0
"14904",1,150000,1.79,10.57,17.07,0
"14905",1,150000,1.79,10.57,17.07,0
"14906",1,150000,1.79,10.27,17.07,0
"14907",1,150000,2.4,10.61,16.45,0
"14908",1,150000,3.33,9.98,14.51,0
"14909",1,150000,3,10.11,15.89,0
"14910",0.79,150000,2.4,11.3,16.99,1
"14911",1,150000,2.4,10.56,16.45,0
"14912",0.85,150000,3.14,10.51,15.61,0
"14913",0.47,150000,3.14,10.51,15.42,0
"14914",0.62,150000,2.94,10.35,16.38,0
"14915",0.4,150000,2.94,10.35,16.52,0
"14916",1,150000,3,10.35,16.38,1
"14917",1,150000,3,10.35,16.45,0
"14920",0.84,150000,1.61,10.28,16.65,0
"14924",1,5e+05,3.33,11.63,15.61,0
"14943",1,5e+05,3.04,12.08,16.91,0
"14950",1,5e+05,3.04,11.98,16.99,0
"14998",1,5e+05,2.71,11.94,17.37,0
"15009",1,5e+05,2.3,11.59,17.34,0
"15010",1,5e+05,3.04,11.68,16.45,0
"15011",1,5e+05,3.04,11.95,16.95,0
"15016",1,5e+05,2.2,11.43,17.73,0
"15021",1,5e+05,3.04,11.51,16.3,0
"15022",1,5e+05,3,11.98,16.99,0
"15032",1,5e+05,1.79,11.42,17.48,0
"15038",1,150000,2.4,9.7,16.09,0
"15039",1,125000,3.14,9.34,16.45,0
"15040",1,125000,3.14,9.81,16.73,0
"15041",0.98,125000,3.33,9.09,16.12,0
"15042",1,125000,3.09,9.65,16.12,0
"15044",1,125000,3.26,9.3,15.67,0
"15049",0.25,1e+05,3.22,10.71,15.61,0
"15050",0.67,1e+05,3.22,10.71,15.61,0
"15051",0.67,1e+05,3.18,10.71,15.76,0
"15052",0.25,1e+05,3.18,10.71,15.61,0
"15053",1,1e+05,3.26,10.71,15.76,0
"15057",1,1e+05,3.22,10.11,16.34,0
"15063",1,1e+05,1.79,10.61,17.07,0
"15064",1,1e+05,1.79,10.61,17.07,0
"15065",1,1e+05,2.4,10.57,16.71,0
"15066",1,1e+05,2.3,10.57,16.59,0
"15133",0.75,1e+05,3.3,9.96,15.61,0
"15134",0.15,1e+05,3.3,9.96,15.61,0
"15135",0.15,1e+05,3.3,9.96,15.61,0
"15136",0.75,1e+05,3.14,10.52,17.12,1
"15137",0.25,1e+05,3.14,10.52,17.12,0
"15138",0.25,1e+05,3.14,10.52,17.12,0
"15151",0.75,1e+05,3.14,10.49,17.12,0
"15152",0.25,1e+05,3.14,10.49,17.12,0
"15153",0.25,1e+05,3.14,10.49,17.12,0
"15209",0.48,1e+05,2.2,10.17,16.3,0
"15210",0.52,1e+05,2.2,10.18,16.3,0
"15212",1,75000,3.04,9.8,15.8,0
"15213",1,75000,2.89,9.78,15.88,0
"15214",1,75000,2.89,9.74,16.05,0
"15215",1,75000,2.89,9.74,16.05,0
"15216",0.97,75000,3.09,9.56,15.2,0
"15217",0.97,75000,3.04,9.56,15.2,0
"15218",1,1e+05,1.61,10.6,16.73,0
"15228",0.65,1e+05,2.89,10.51,15.79,0
"15229",0.65,1e+05,3,10.52,15.61,0
"15246",1,75000,3,10.13,16.52,0
"15249",1,150000,2.64,10.53,16.91,1
"15252",1,75000,3,10.01,15.54,0
"15253",1,75000,2.48,10.18,16.59,0
"15254",1,75000,2.83,10.55,16.17,0
"15255",1,75000,3.14,9.67,15.25,0
"15256",1,75000,2.64,10.56,16.55,0
"15257",1,1e+05,3.14,9.9,16.42,0
"15258",1,1e+05,3.14,9.87,16.42,0
"15259",1,1e+05,1.95,10.24,17.03,0
"15264",1,1e+05,2.48,10.55,16.3,0
"15265",1,1e+05,2.83,10.51,16.07,0
"15287",1,75000,2.48,10.18,16.4,0
"15288",1,75000,3.26,9.56,14.71,0
"15289",1,75000,2.64,10.56,16.55,0
"15290",1,75000,3.33,9.45,14.56,0
"15291",1,75000,3.14,9.8,15.25,0
"15292",1,75000,2.56,10.56,16.4,1
"15293",1,75000,2.83,10.06,16.1,0
"15294",1,75000,3.18,9.67,15.07,0
"15295",1,75000,2.56,10.56,16.64,0
"15296",1,75000,3.33,9.57,14.71,0
"15297",1,75000,2.48,10.18,16.45,1
"15298",1,75000,3.09,9.61,15.25,0
"15299",1,75000,3.14,9.63,15.16,0
"15300",0.66,75000,3.37,9.31,14.38,0
"15310",1,75000,2.56,10.51,16.35,0
"15311",1,75000,2.64,10.51,16.35,0
"15323",1,175000,3.22,11.17,15.89,0
"15324",1,175000,3.22,11.17,15.89,0
"15336",1,125000,2.71,10.29,16.81,0
"15337",1,125000,2.71,10.29,16.81,0
"15339",1,1e+05,3,10.27,16.12,0
"15340",1,1e+05,3.04,10.27,16.12,1
"15341",0.74,1e+05,2.56,10.56,16.54,0
"15342",0.26,1e+05,2.56,10.56,16.57,0
"15343",0.74,1e+05,2.83,10.5,16.24,0
"15344",0.26,1e+05,2.83,10.5,16.28,0
"15347",0.74,1e+05,2.56,10.56,16.54,0
"15348",0.26,1e+05,2.56,10.56,16.57,0
"15349",0.74,1e+05,2.56,10.56,16.54,0
"15350",0.26,1e+05,2.56,10.56,16.57,1
"15351",1,1e+05,2.48,10.17,16.46,0
"15352",1,1e+05,2.4,10.23,16.46,0
"15353",1,75000,3.14,9.61,15.48,0
"15354",0.89,75000,3.09,9.68,15.66,0
"15355",1,75000,3.09,9.61,15.59,0
"15356",0.53,75000,3.18,9.93,15.75,0
"15358",1,75000,3.04,10,15.83,0
"15359",0.28,75000,3.04,10.11,16.01,0
"15360",1,75000,3.04,9.65,15.66,0
"15361",1,75000,2.4,9.68,16.25,0
"15362",1,75000,3.04,9.75,15.79,0
"15363",1,75000,3.04,9.76,15.79,0
"15364",1,75000,3.04,9.75,15.79,0
"15365",1,75000,2.2,9.79,16.11,0
